"id","nct_id","name","downcase_name"
48862461,"NCT06597760","Healthy","healthy"
49264142,"NCT06597773","Breast Cancer","breast cancer"
49255830,"NCT06597825","Healthy","healthy"
49254509,"NCT06597929","Stroke","stroke"
49072336,"NCT06598124","Healthy","healthy"
49264181,"NCT06598150","Stroke","stroke"
48955941,"NCT06598293","Cancer","cancer"
48676257,"NCT06598410","Pain","pain"
49263019,"NCT06598683","Stroke","stroke"
49257831,"NCT06599216","Breast Cancer","breast cancer"
49261662,"NCT06599424","Coronary Artery Disease","coronary artery disease"
49260228,"NCT06599476","Prostate Cancer","prostate cancer"
49257249,"NCT06599918","Obesity","obesity"
49258089,"NCT06599931","Stroke","stroke"
49258090,"NCT06599931","Healthy","healthy"
49262367,"NCT06600139","Depression","depression"
49260572,"NCT06600477","Healthy","healthy"
49257275,"NCT06600555","Obesity","obesity"
49259644,"NCT06600698","Prostate Cancer","prostate cancer"
49194289,"NCT06600763","Pain","pain"
49262752,"NCT06601205","Prostate Cancer","prostate cancer"
48603233,"NCT06601218","Cancer","cancer"
49256003,"NCT06601491","Obesity","obesity"
48956680,"NCT06601621","Breast Cancer","breast cancer"
49028353,"NCT06601686","Healthy","healthy"
49182890,"NCT06601699","Healthy","healthy"
49256780,"NCT06601738","Hypertension","hypertension"
48753352,"NCT06602141","Obesity","obesity"
49253982,"NCT06602167","Breast Cancer","breast cancer"
48952153,"NCT06602492","Healthy","healthy"
49195328,"NCT06603064","Healthy","healthy"
49260523,"NCT06603363","Coronary Artery Disease","coronary artery disease"
49138497,"NCT06603571","Obesity","obesity"
49259590,"NCT06603714","Pain","pain"
49260992,"NCT06603805","Breast Cancer","breast cancer"
49264510,"NCT06603870","Cancer","cancer"
48769292,"NCT06604078","Breast Cancer","breast cancer"
49260425,"NCT06604104","Depression","depression"
49261460,"NCT06604130","Prostate Cancer","prostate cancer"
49027401,"NCT06604143","Stroke","stroke"
49260343,"NCT06604247","Breast Cancer","breast cancer"
49260344,"NCT06604247","Prostate Cancer","prostate cancer"
49260222,"NCT06604377","Prostate Cancer","prostate cancer"
49255851,"NCT06604429","Obesity","obesity"
49128220,"NCT06604442","Prostate Cancer","prostate cancer"
49189064,"NCT06604546","Healthy","healthy"
49260269,"NCT06604650","Hypertension","hypertension"
49260271,"NCT06604650","Obesity","obesity"
49176586,"NCT06604858","Breast Cancer","breast cancer"
49197375,"NCT06605196","Cancer","cancer"
49191665,"NCT06605261","Breast Cancer","breast cancer"
49189243,"NCT06605274","Depression","depression"
49191812,"NCT06605300","Healthy","healthy"
49192070,"NCT06605560","Pain","pain"
49187093,"NCT06605690","Breast Cancer","breast cancer"
49198325,"NCT06605703","Obesity","obesity"
48945042,"NCT06605807","Hypertension","hypertension"
49191918,"NCT06606054","Stroke","stroke"
49387327,"NCT06606106","Healthy","healthy"
49387328,"NCT06606106","Obesity","obesity"
49189552,"NCT06606249","Depression","depression"
49180949,"NCT06606327","Obesity","obesity"
48678840,"NCT06606483","Obesity","obesity"
49189936,"NCT06606821","Coronary Artery Disease","coronary artery disease"
49194676,"NCT06606860","Healthy","healthy"
49195795,"NCT06607198","Cancer","cancer"
49195069,"NCT06607328","Hypertension","hypertension"
49188499,"NCT06607341","Hypertension","hypertension"
48676371,"NCT06607354","Healthy","healthy"
49189125,"NCT06607575","Pain","pain"
49187429,"NCT06607679","Hypertension","hypertension"
49193530,"NCT06608043","Breast Cancer","breast cancer"
49074606,"NCT06608121","Stroke","stroke"
48680500,"NCT06608173","Healthy","healthy"
48957032,"NCT06609161","Healthy","healthy"
48603331,"NCT06609187","Breast Cancer","breast cancer"
49074301,"NCT06609200","Obesity","obesity"
48861920,"NCT06609252","Pain","pain"
49317671,"NCT06609512","Healthy","healthy"
48678681,"NCT06610058","Healthy","healthy"
49071138,"NCT06610097","Breast Cancer","breast cancer"
48677640,"NCT06610162","Obesity","obesity"
48680470,"NCT06610396","Cancer","cancer"
48956294,"NCT06610474","Prostate Cancer","prostate cancer"
48954428,"NCT06610539","Breast Cancer","breast cancer"
48676994,"NCT06610565","Breast Cancer","breast cancer"
48675133,"NCT06610656","Pain","pain"
48675903,"NCT06610825","Prostate Cancer","prostate cancer"
48681576,"NCT06610955","Obesity","obesity"
49039528,"NCT06611033","Healthy","healthy"
48859634,"NCT06611085","Pain","pain"
49144542,"NCT06611306","Breast Cancer","breast cancer"
49075151,"NCT06611709","Pain","pain"
49075853,"NCT06611982","Cancer","cancer"
49071493,"NCT06612047","Prostate Cancer","prostate cancer"
49047199,"NCT06612099","Hypertension","hypertension"
49073991,"NCT06612216","Cancer","cancer"
48603369,"NCT06612255","Healthy","healthy"
49075751,"NCT06612359","Stroke","stroke"
49049119,"NCT06612437","Stroke","stroke"
49075341,"NCT06612632","Cancer","cancer"
49072883,"NCT06612723","Stroke","stroke"
49138651,"NCT06612866","Healthy","healthy"
49073164,"NCT06612970","Healthy","healthy"
49076058,"NCT06612983","Healthy","healthy"
49078334,"NCT06613022","Healthy","healthy"
48954462,"NCT06613087","Pain","pain"
48924273,"NCT06613100","Prostate Cancer","prostate cancer"
49070092,"NCT06613230","Breast Cancer","breast cancer"
49068739,"NCT06613282","Stroke","stroke"
49071770,"NCT06613373","Breast Cancer","breast cancer"
48554230,"NCT06613516","Breast Cancer","breast cancer"
48556129,"NCT06613711","Obesity","obesity"
48560358,"NCT06613724","Obesity","obesity"
48566185,"NCT06613776","Healthy","healthy"
48563642,"NCT06614023","Obesity","obesity"
48563643,"NCT06614023","Coronary Artery Disease","coronary artery disease"
48561972,"NCT06614075","Obesity","obesity"
48564475,"NCT06614140","Cancer","cancer"
48562717,"NCT06614257","Pain","pain"
48956013,"NCT06614608","Pain","pain"
48563772,"NCT06614634","Coronary Artery Disease","coronary artery disease"
48952702,"NCT06614751","Breast Cancer","breast cancer"
48952703,"NCT06614751","Prostate Cancer","prostate cancer"
48560391,"NCT06614764","Pain","pain"
49141721,"NCT06614933","Healthy","healthy"
48566163,"NCT06615297","Stroke","stroke"
48567588,"NCT06615310","Stroke","stroke"
48565354,"NCT06615466","Breast Cancer","breast cancer"
49384467,"NCT06615570","Pain","pain"
48564094,"NCT06615609","Hypertension","hypertension"
49179693,"NCT06615817","Obesity","obesity"
48957072,"NCT06615869","Healthy","healthy"
48605682,"NCT06615973","Stroke","stroke"
48952309,"NCT06616324","Pain","pain"
49042377,"NCT06616714","Obesity","obesity"
48952720,"NCT06616818","Hypertension","hypertension"
48945695,"NCT06616831","Stroke","stroke"
48956303,"NCT06616883","Healthy","healthy"
48952256,"NCT06616961","Obesity","obesity"
48952958,"NCT06617663","Depression","depression"
48568683,"NCT06617689","Obesity","obesity"
49046819,"NCT06618014","Breast Cancer","breast cancer"
49045141,"NCT06618079","Hypertension","hypertension"
49040888,"NCT06618274","Cancer","cancer"
49048208,"NCT06618404","Depression","depression"
49048210,"NCT06618404","Pain","pain"
49044349,"NCT06618430","Obesity","obesity"
49038067,"NCT06619015","Obesity","obesity"
49045380,"NCT06619028","Obesity","obesity"
49042476,"NCT06619041","Obesity","obesity"
49043751,"NCT06619262","Stroke","stroke"
49040120,"NCT06619314","Healthy","healthy"
49043284,"NCT06619353","Coronary Artery Disease","coronary artery disease"
49181090,"NCT06619392","Pain","pain"
49047354,"NCT06619665","Healthy","healthy"
49046356,"NCT06619678","Healthy","healthy"
49044273,"NCT06619873","Breast Cancer","breast cancer"
49050505,"NCT06620250","Obesity","obesity"
49128100,"NCT06620458","Coronary Artery Disease","coronary artery disease"
49049715,"NCT06620523","Coronary Artery Disease","coronary artery disease"
49045066,"NCT06620783","Depression","depression"
49044462,"NCT06621108","Depression","depression"
49040168,"NCT06621589","Obesity","obesity"
49038646,"NCT06621745","Depression","depression"
48605768,"NCT06621771","Stroke","stroke"
49043645,"NCT06621914","Pain","pain"
49046692,"NCT06621953","Pain","pain"
49045737,"NCT06621992","Depression","depression"
49037399,"NCT06622070","Healthy","healthy"
48532608,"NCT06622278","Obesity","obesity"
48531194,"NCT06622304","Hypertension","hypertension"
49048542,"NCT06622460","Healthy","healthy"
49043954,"NCT06622473","Stroke","stroke"
49027181,"NCT06622850","Pain","pain"
49049102,"NCT06622954","Breast Cancer","breast cancer"
49045445,"NCT06623253","Stroke","stroke"
49124436,"NCT06623409","Healthy","healthy"
48757865,"NCT06623981","Depression","depression"
49039412,"NCT06624033","Healthy","healthy"
48605833,"NCT06624072","Healthy","healthy"
49042604,"NCT06624163","Obesity","obesity"
48529195,"NCT06624423","Hypertension","hypertension"
48534187,"NCT06624813","Prostate Cancer","prostate cancer"
48530582,"NCT06624852","Coronary Artery Disease","coronary artery disease"
48532642,"NCT06624917","Breast Cancer","breast cancer"
49044449,"NCT06624930","Cancer","cancer"
48526987,"NCT06625294","Stroke","stroke"
48533481,"NCT06625346","Hypertension","hypertension"
48531750,"NCT06625762","Obesity","obesity"
48535120,"NCT06625801","Coronary Artery Disease","coronary artery disease"
48530944,"NCT06625814","Healthy","healthy"
48530820,"NCT06625827","Healthy","healthy"
48537678,"NCT06625840","Healthy","healthy"
48535899,"NCT06625879","Breast Cancer","breast cancer"
48531814,"NCT06625970","Prostate Cancer","prostate cancer"
48529079,"NCT06626113","Obesity","obesity"
48530779,"NCT06626386","Prostate Cancer","prostate cancer"
49028672,"NCT06626425","Depression","depression"
48987226,"NCT06626464","Healthy","healthy"
49127879,"NCT06626711","Cancer","cancer"
48932917,"NCT06626867","Hypertension","hypertension"
48932920,"NCT06626867","Obesity","obesity"
48928466,"NCT06627088","Healthy","healthy"
49033991,"NCT06627192","Hypertension","hypertension"
48496391,"NCT06627283","Healthy","healthy"
48981534,"NCT06627491","Healthy","healthy"
48930847,"NCT06627530","Prostate Cancer","prostate cancer"
48928493,"NCT06627894","Depression","depression"
48933344,"NCT06627985","Cancer","cancer"
48926076,"NCT06628141","Cancer","cancer"
48568260,"NCT06628388","Breast Cancer","breast cancer"
48568261,"NCT06628388","Hypertension","hypertension"
48570043,"NCT06628518","Depression","depression"
48569615,"NCT06628635","Hypertension","hypertension"
49141200,"NCT06629103","Healthy","healthy"
49044789,"NCT06629298","Healthy","healthy"
48568532,"NCT06629922","Healthy","healthy"
48568428,"NCT06630117","Healthy","healthy"
48565833,"NCT06630312","Healthy","healthy"
48572019,"NCT06630637","Healthy","healthy"
48572005,"NCT06631157","Coronary Artery Disease","coronary artery disease"
48565226,"NCT06631417","Healthy","healthy"
48605509,"NCT06631430","Healthy","healthy"
49319143,"NCT06631755","Coronary Artery Disease","coronary artery disease"
49141695,"NCT06632171","Obesity","obesity"
48987911,"NCT06632405","Breast Cancer","breast cancer"
48986079,"NCT06632587","Stroke","stroke"
48983618,"NCT06632665","Stroke","stroke"
48988425,"NCT06632886","Breast Cancer","breast cancer"
48989924,"NCT06633120","Healthy","healthy"
48988799,"NCT06633146","Stroke","stroke"
48983780,"NCT06633224","Cancer","cancer"
48988632,"NCT06633380","Breast Cancer","breast cancer"
48988633,"NCT06633380","Prostate Cancer","prostate cancer"
49120112,"NCT06633419","Healthy","healthy"
48987442,"NCT06633562","Healthy","healthy"
48989963,"NCT06633601","Breast Cancer","breast cancer"
48988026,"NCT06633783","Obesity","obesity"
48984891,"NCT06633913","Depression","depression"
48982672,"NCT06633939","Healthy","healthy"
48984638,"NCT06634173","Prostate Cancer","prostate cancer"
48982694,"NCT06634381","Cancer","cancer"
48498553,"NCT06635187","Stroke","stroke"
48495985,"NCT06635239","Breast Cancer","breast cancer"
49179467,"NCT06635434","Pain","pain"
48495968,"NCT06635447","Breast Cancer","breast cancer"
48506283,"NCT06635486","Depression","depression"
48495327,"NCT06635616","Hypertension","hypertension"
48497730,"NCT06635941","Pain","pain"
48499349,"NCT06635954","Cancer","cancer"
48500392,"NCT06636058","Obesity","obesity"
48500393,"NCT06636058","Depression","depression"
48497495,"NCT06636370","Breast Cancer","breast cancer"
48502527,"NCT06636526","Prostate Cancer","prostate cancer"
48501170,"NCT06636604","Pain","pain"
48863177,"NCT06636682","Prostate Cancer","prostate cancer"
49141840,"NCT06636747","Prostate Cancer","prostate cancer"
49138092,"NCT06637033","Stroke","stroke"
49139433,"NCT06637150","Breast Cancer","breast cancer"
49138274,"NCT06637267","Prostate Cancer","prostate cancer"
48780937,"NCT06637826","Healthy","healthy"
49138945,"NCT06637839","Stroke","stroke"
49137141,"NCT06637865","Healthy","healthy"
49140011,"NCT06637943","Prostate Cancer","prostate cancer"
49139014,"NCT06638346","Healthy","healthy"
49045184,"NCT06638385","Stroke","stroke"
49140298,"NCT06638476","Stroke","stroke"
49142444,"NCT06638515","Pain","pain"
49142455,"NCT06638528","Pain","pain"
49133817,"NCT06638541","Prostate Cancer","prostate cancer"
49137955,"NCT06638684","Healthy","healthy"
49141642,"NCT06638788","Healthy","healthy"
49141267,"NCT06638944","Stroke","stroke"
49145734,"NCT06639178","Breast Cancer","breast cancer"
49138477,"NCT06639321","Coronary Artery Disease","coronary artery disease"
49133554,"NCT06639477","Depression","depression"
49140532,"NCT06640101","Stroke","stroke"
49138278,"NCT06640673","Healthy","healthy"
48558144,"NCT06640751","Hypertension","hypertension"
49136229,"NCT06640920","Healthy","healthy"
49138001,"NCT06640959","Prostate Cancer","prostate cancer"
49140872,"NCT06641037","Healthy","healthy"
49139737,"NCT06641336","Stroke","stroke"
49141635,"NCT06641557","Healthy","healthy"
49138044,"NCT06641674","Cancer","cancer"
49140632,"NCT06642194","Depression","depression"
49140874,"NCT06642246","Hypertension","hypertension"
49137723,"NCT06642298","Depression","depression"
49139156,"NCT06642428","Breast Cancer","breast cancer"
48856875,"NCT06642441","Breast Cancer","breast cancer"
48751612,"NCT06642545","Breast Cancer","breast cancer"
48604422,"NCT06642571","Obesity","obesity"
49140976,"NCT06642948","Breast Cancer","breast cancer"
49142082,"NCT06643130","Hypertension","hypertension"
49140590,"NCT06643273","Stroke","stroke"
48583292,"NCT06643377","Healthy","healthy"
49137137,"NCT06643494","Prostate Cancer","prostate cancer"
49141544,"NCT06643585","Breast Cancer","breast cancer"
48585916,"NCT06643728","Obesity","obesity"
49046054,"NCT06643767","Breast Cancer","breast cancer"
49046742,"NCT06643832","Pain","pain"
49176737,"NCT06643858","Healthy","healthy"
49140951,"NCT06644326","Healthy","healthy"
49140097,"NCT06644378","Healthy","healthy"
49135820,"NCT06644404","Healthy","healthy"
49142243,"NCT06644560","Cancer","cancer"
49142244,"NCT06644560","Obesity","obesity"
48504078,"NCT06644573","Depression","depression"
48504093,"NCT06644573","Pain","pain"
49140884,"NCT06644872","Healthy","healthy"
49138968,"NCT06645041","Hypertension","hypertension"
49142164,"NCT06645093","Cancer","cancer"
48633460,"NCT06645756","Obesity","obesity"
48636498,"NCT06645938","Healthy","healthy"
48863246,"NCT06646003","Stroke","stroke"
49125679,"NCT06646042","Healthy","healthy"
48630073,"NCT06646250","Stroke","stroke"
48633436,"NCT06646354","Hypertension","hypertension"
49265027,"NCT06646614","Cancer","cancer"
48629894,"NCT06646900","Depression","depression"
48632435,"NCT06647030","Healthy","healthy"
48504101,"NCT06647095","Healthy","healthy"
48632650,"NCT06647212","Coronary Artery Disease","coronary artery disease"
48634972,"NCT06647238","Coronary Artery Disease","coronary artery disease"
49124980,"NCT06647472","Healthy","healthy"
49126262,"NCT06647628","Healthy","healthy"
49042848,"NCT06647745","Hypertension","hypertension"
49036093,"NCT06647810","Healthy","healthy"
49045481,"NCT06648148","Breast Cancer","breast cancer"
49042235,"NCT06648239","Coronary Artery Disease","coronary artery disease"
49043219,"NCT06648278","Breast Cancer","breast cancer"
49044245,"NCT06648421","Healthy","healthy"
49046095,"NCT06648460","Depression","depression"
49040095,"NCT06648733","Cancer","cancer"
49045918,"NCT06648954","Stroke","stroke"
49045827,"NCT06649071","Obesity","obesity"
49047028,"NCT06649331","Breast Cancer","breast cancer"
49045913,"NCT06649487","Hypertension","hypertension"
49043415,"NCT06649565","Breast Cancer","breast cancer"
48861554,"NCT06649617","Pain","pain"
48860342,"NCT06649877","Healthy","healthy"
49031771,"NCT06649968","Stroke","stroke"
49179414,"NCT06650748","Breast Cancer","breast cancer"
48861489,"NCT06650956","Healthy","healthy"
48863523,"NCT06651359","Prostate Cancer","prostate cancer"
